"","Time","Observed","Modeled","Seasonal","Diel","Noise"
"8494","2012.12.20 22:00","0.066","0.234680325624759","-3.35016835167859","-0.190576836395284","-0.168680325624759"
"8495","2012.12.20 23:00","0.068","0.336089989072239","-3.35175175494301","-0.0875837696833805","-0.268089989072239"
"8496","2012.12.21 00:00","0.069","0.489508390659902","-3.35333343386565","0.0674163108269247","-0.420508390659902"
"8497","2012.12.21 01:00","0.072","0.643788724004833","-3.3549133876328","0.223276597939004","-0.571788724004833"
"8498","2012.12.21 02:00","0.076","0.746282099483596","-3.35649161543164","0.327348201216607","-0.670282099483596"
"8499","2012.12.21 03:00","0.081","0.757682058996203","-3.35806811645023","0.340324661747801","-0.676682058996203"
"8500","2012.12.21 04:00","0.085","0.663329512829292","-3.35964288987752","0.247546889008184","-0.578329512829292"
"8501","2012.12.21 05:00","0.089","0.477896662859298","-3.36121593490337","0.0636870840640338","-0.388896662859298"
"8502","2012.12.21 06:00","0.094","0.242143748017176","-3.36278725071849","-0.17049451496297","-0.148143748017176"
"8503","2012.12.21 07:00","0.098","0.012571160120074","-3.36435683651451","-0.398497517064052","0.085428839879926"
"8504","2012.12.21 08:00","0.127","-0.153299071690246","-3.36592469148394","-0.562799893904941","-0.0262990716902463"
"8505","2012.12.21 09:00","0.173","-0.21209694092063","-3.36749081482018","-0.62003163979908","-0.0390969409206297"
"8506","2012.12.21 10:00","0.237","-0.146183536694743","-3.36905520571753","-0.552553844675846","0.0908164633052565"
"8507","2012.12.21 11:00","0.325","0.0314643987671888","-3.37061786337116","-0.373343251560277","0.293535601232811"
"8508","2012.12.21 12:00","0.421","0.28038410085305","-3.37217878697716","-0.122862625868417","0.14061589914695"
"8509","2012.12.21 13:00","0.588","0.542955668343053","-3.37373797573249","0.141268130376916","0.045044331656947"
"8510","2012.12.21 14:00","0.771","0.759197417040231","-3.37529542883502","0.359067332176615","0.0118025829597693"
"8511","2012.12.21 15:00","0.951","0.882106944241884","-3.37685114548348","0.483532576026736","0.0688930557581159"
"8512","2012.12.21 16:00","1.038","0.889486782777551","-3.37840512487754","0.492466393956458","0.148513217222449"
"8513","2012.12.21 17:00","1.045","0.789137981126746","-3.37995736621773","0.393669833645843","0.255862018873254"
"8514","2012.12.21 18:00","1.033","0.616080992280444","-3.38150786870548","0.222163347287291","0.416919007719556"
"8515","2012.12.21 19:00","1.02","0.422595069473069","-3.38305663154312","0.0302261873175597","0.597404930526931"
"8516","2012.12.21 20:00","1.008","0.26378403763343","-3.38460365393388","-0.127037822131319","0.74421596236657"
"8517","2012.12.21 21:00","0.995","0.182564781553125","-3.38614893508188","-0.206711797063625","0.812435218446874"
"8518","2012.12.21 22:00","0.982","0.198117309026855","-3.38769247419213","-0.189615730479649","0.783882690973145"
"8519","2012.12.21 23:00","0.957","0.300894446274659","-3.38923427047054","-0.085296796953436","0.656105553725341"
"8520","2012.12.22 00:00","0.879","0.455518089178189","-3.39077432312391","0.0708668986034737","0.423481910821811"
"8521","2012.12.22 01:00","0.805","0.610762953257017","-3.39231263135996","0.22765007091835","0.194237046742983"
"8522","2012.12.22 02:00","0.745","0.713918456743155","-3.39384919438729","0.332342137431816","0.0310815432568451"
"8523","2012.12.22 03:00","0.696","0.725637357842612","-3.39538401141539","0.345595855559376","-0.0296373578426123"
"8524","2012.12.22 04:00","0.663","0.631243368808732","-3.39691708165467","0.252734936764777","0.0317566311912676"
"8525","2012.12.22 05:00","0.63","0.4454161355751","-3.39844840431643","0.0684390261928964","0.1845838644249"
"8526","2012.12.22 06:00","0.592","0.208947354750396","-3.39997797861284","-0.166500180335391","0.383052645249604"
"8527","2012.12.22 07:00","0.533","-0.0216093728316196","-3.40150580375702","-0.395529082773228","0.51139062716838"
"8528","2012.12.22 08:00","0.471","-0.188660791517066","-3.40303187896296","-0.561054426252735","0.282339208482934"
"8529","2012.12.22 09:00","0.408","-0.248752594405451","-3.40455620344555","-0.619621904658527","0.159247405594549"
"8530","2012.12.22 10:00","0.346","-0.184154306658947","-3.40607877642059","-0.553501043936983","0.161845693341052"
"8531","2012.12.22 11:00","0.328","-0.00775011962977201","-3.40759959710478","-0.375576036223619","0.320249880370228"
