"","scenario","gdp","CS","damage","forcimb","tempoff","discount1.005","discount1.006","discount1.007","discount1.008","discount1.009","discount1.01","discount1.011","discount1.012","discount1.013","discount1.014","discount1.015","discount1.016","discount1.017","discount1.018","discount1.019","discount1.02","discount1.021","discount1.022","discount1.023","discount1.024","discount1.025","discount1.026","discount1.027","discount1.028","discount1.029","discount1.03","discount1.031","discount1.032","discount1.033","discount1.034","discount1.035","discount1.036","discount1.037","discount1.038","discount1.039","discount1.04","discount1.041","discount1.042","discount1.043","discount1.044","discount1.045","discount1.046","discount1.047","discount1.048","discount1.049","discount1.05","discount1.051","discount1.052","discount1.053","discount1.054","discount1.055","discount1.056","discount1.057","discount1.058","discount1.059","discount1.06","discount1.061","discount1.062","discount1.063","discount1.064","discount1.065","discount1.066","discount1.067","discount1.068","discount1.069","discount1.07","discount1.071","discount1.072","discount1.073","discount1.074","discount1.075","discount1.076","discount1.077","discount1.078","discount1.079","discount1.08","discount1.081","discount1.082","discount1.083","discount1.084","discount1.085","discount1.086","discount1.087","discount1.088","discount1.089","discount1.09","discount1.091","discount1.092","discount1.093","discount1.094","discount1.095","discount1.096","discount1.097","discount1.098","discount1.099","discount1.1","discount1.101","discount1.102","discount1.103","discount1.104","discount1.105","discount1.106","discount1.107","discount1.108","discount1.109","discount1.11","discount1.111","discount1.112","discount1.113","discount1.114","discount1.115","discount1.116","discount1.117","discount1.118","discount1.119","discount1.12","discount1.121","discount1.122","discount1.123","discount1.124","discount1.125","discount1.126","discount1.127","discount1.128","discount1.129","discount1.13","discount1.131","discount1.132","discount1.133","discount1.134","discount1.135","discount1.136","discount1.137","discount1.138","discount1.139","discount1.14","discount1.141","discount1.142","discount1.143","discount1.144","discount1.145","discount1.146","discount1.147","discount1.148","discount1.149","discount1.15"
"628","RCP6","GDPhigh",3.92,1.5,0.75,0.8,4.91273988275152,5.10676480302175,5.32855445631612,5.5813331168976,5.86826590234049,6.19232717583729,6.55616689524948,6.96198826245675,7.41144908629329,7.90559606228146,8.44483641024197,9.02894623914773,9.65711067628435,10.3279880060832,11.0397890204719,11.7903632243812,12.5772849805262,13.397934544454,14.249570837903,15.129394340707,16.0345997123741,16.9624185218027,17.9101529152914,18.8752013004954,19.8550771567922,20.8474220625583,21.8500139293892,22.8607713534551,23.8777548337664,24.8991655429749,25.9233422198649,26.9487566423267,27.9740080961469,28.9978171458316,30.0190189913171,31.036556599552,32.0494737854739,33.056908374491,34.0580855318212,35.052311329009,36.0389666031895,37.0175011266474,37.9874281134887,38.9483190772573,39.8997990108668,40.8415419106491,41.7732666322996,42.6947330245282,43.605738391156,44.5061142014602,45.3957230757487,46.2744559973395,47.1422297590534,47.9989846125132,48.8446821118082,49.6793031300176,50.5028460372437,51.3153250385238,52.11676864032,52.9072182483304,53.6867268761903,54.4553579706831,55.2131843244976,55.9602870881117,56.6967548575927,57.4226828434776,58.1381721055389,58.8433288542431,59.5382638080227,60.2230916064798,60.8979302781091,61.5629007448413,62.2181263658031,62.8637325436859,63.4998463303272,64.1265960995667,64.7441112238729,65.352521794134,65.951958358836,66.5425516912699,67.1244325697214,67.697731586407,68.2625789716413,68.8191044326697,69.3674370101376,69.9077049515007,70.440035591782,70.9645552490876,71.481389133752,71.9906612648173,72.4924943940954,72.9870099493728,73.4743279675344,73.9545670544181,74.4278443342097,74.8942754191945,75.3539743766845,75.8070537030997,76.2536243062593,76.693795483914,77.1276749144908,77.5553686495764,77.9769811060923,78.3926150640328,78.8023716682274,79.2063504305689,79.6046492339185,79.9973643412407,80.3845904035363,80.7664204694852,81.1429459987524,81.51425687608,81.8804414275169,82.2415864273392,82.5977771289529,82.9490972701598,83.295629095808,83.6374533797644,83.9746494398875,84.3072951584693,84.6354670044604,84.9592400528344,85.2786880078823,85.5938832183051,85.9048967039697,86.2117981750913,86.5146560554337,86.8135374993906,87.1085084183912,87.3996334979959,87.6869762233411,87.9705988954768,88.2505626567347,88.5269275070807,88.7997523309848,89.0690949114909,89.3350119543522,89.5975591064497,89.8567909754533,90.1127611524633,90.3655222267645,90.6151258074938,90.8616225428747,91.1050621367275,91.345493368396,91.5829641109735
"629","RCP6","GDPhigh",3.92,2,0.75,0.8,4.77705304133341,4.93488307604583,5.11192277839294,5.31009225195981,5.53130678265235,5.77742354826688,6.05018631327767,6.35117249388621,6.68174678586402,7.04302468649098,7.43584791710498,7.86077221831929,8.31806669988441,8.80772294573637,9.32947162262474,9.88280427861536,10.4669982598596,11.0811430855929,11.7241670263954,12.3948630392569,13.0919134928741,13.813913341755,14.559391556006,15.3268306957774,16.1146845959065,16.921394158741,17.7454012923567,18.5851610449608,19.4391520295546,20.3058852339088,21.1839113211823,22.071826564266,22.9682775286691,23.8719646357485,24.7816447445908,25.6961328733581,26.6143031662366,27.535089232586,28.4574839456676,29.3805387894895,30.3033628472529,31.2251214784318,32.1450347759408,33.0623758221388,33.9764688167072,34.8866871124527,35.7924511723127,36.6932264929084,37.5885215242218,38.4778855750713,39.3609067549747,40.2372099444317,41.1064548022094,41.968333835921,42.8225705227447,43.6689174893551,44.5071547680459,45.337088113641,46.1585473857438,46.9713850173963,47.7754745306212,48.5707091424096,49.3570004247122,50.1342770393542,50.9024835331799,51.6615791992215,52.411537001662,53.152342556015,53.8839931688299,54.6064969300617,55.3198718628229,56.0241451215584,56.7193522317249,57.4055363907614,58.0827477957971,58.7510430256659,59.4104844582172,60.0611397175878,60.7030811744266,61.3363854650489,61.9611330431377,62.577407771561,63.1852965351332,63.7848888777268,64.3762766746832,64.9595538149992,65.5348159201639,66.1021600750093,66.6616845785381,67.2134887195571,67.7576725617919,68.2943367524328,68.8235823387079,69.3455106058514,69.860222922873,70.3678206074056,70.8684047917809,71.3620763111188,71.8489355929243,72.3290825656123,72.8026165637817,73.2696362531026,73.730239554146,74.1845235814258,74.6325845821133,75.0745178834912,75.5104178475126,75.9403778304589,76.3644901435997,76.7828460262855,77.1955356106207,77.6026479056607,78.0042707737289,78.4004909147925,78.7913938508048,79.1770639177168,79.5575842562221,79.9330368044923,80.3035022973647,80.6690602616864,81.029789019733,81.385765687948,81.73706618348,82.0837652274917,82.4259363512057,82.7636519023663,83.096983057419,83.4259998249568,83.7507710623861,84.0713644795382,84.3878466580499,84.7002830559654,85.0087380255006,85.313274825445,85.6139556338914,85.9108415610597,86.2039926651677,86.4934679638709,86.7793254562761,87.0616221278683,87.3404139735439,87.615756006802,87.8877022804771,88.1563058941774,88.4216190186584,88.6836929039489
"630","RCP6","GDPhigh",3.92,3,0.75,0.8,4.6163491107261,4.73618956114704,4.86657569558742,5.007986741362,5.16086475664829,5.32562147936915,5.50264898797518,5.69233256606949,5.89506370114903,6.11125109939299,6.3413279578272,6.58575440769547,6.84501485553148,7.11961069776337,7.41004945469276,7.71683165029462,8.04043682053895,8.38130985332226,8.73984860394161,9.11639340565971,9.51121880200487,9.92452758471832,10.3564470402309,10.8070271948582,11.2762407882833,11.7639846824378,12.2700824186427,12.7942876686312,13.3362883385285,13.8957111399838,14.4721264650135,15.0650534305181,15.6739649915189,16.2982930413066,16.9374334317426,17.5907508732769,18.2575836663991,18.9372482466207,19.629043525013,20.3322549965053,21.0461586213427,21.770024467545,22.5031201070788,23.2447137748608,23.9940772816981,24.7504886909453,25.5132347596666,26.2816131476888,27.0549344121132,27.8325237743908,28.6137226905986,29.3978902160888,30.1844041820442,30.9726621950715,31.7620824605473,32.5521044533295,33.3421894301424,34.1318208122519,34.9205044287999,35.7077686505602,36.4931644069446,37.2762651104328,38.0566664835206,38.8339863131677,39.6078641286272,40.3779608137434,41.1439581695176,41.9055584225234,42.6624836991614,43.4144754549835,44.1612938872089,44.9027173157517,45.6385415508475,46.3685792474396,47.0926592506058,47.8106259359376,48.5223385503414,49.2276705556893,49.9265089751047,50.6187537492497,51.3043171013616,51.9831229168111,52.6551061283152,53.3202121281849,53.9783961844205,54.6296228820653,55.2738655776917,55.9111058745834,56.5413331151212,57.1645438920975,57.7807415813514,58.38993588893,58.9921424230074,59.5873822789282,60.1756816477183,60.7570714400394,61.3315869287096,61.8992674098267,62.460155879569,63.0142987272412,63.5617454483014,64.1025483672129,64.6367623818078,65.1644447144852,65.6856546844887,66.2004534920625,66.7089040109758,67.2110705995632,67.7070189190091,68.1968157657423,68.6805289122508,69.1582269612121,69.6299792047543,70.0958554991016,70.5559261424484,71.0102617632005,71.4589332173169,71.9020114922939,72.3395676155553,72.7716725749802,73.1983972411473,73.6198122967759,74.0359881732433,74.4469949898703,74.8529024995319,75.253780039746,75.6496964867612,76.0407202131455,76.4269190523977,76.8083602618503,77.1851104960361,77.5572357751015,77.9248014648539,78.2878722501109,78.6465121188363,79.0007843446109,79.3507514720814,79.6964753028792,80.0380168878176,80.3754365158203,80.7087937077356,81.0381472104467,81.3635549925976,81.6850742422167,82.0027613641363,82.3166719800957
"631","RCP6","GDPlow",3.92,1.5,0.84,0.8,10.4548469428154,11.6232286137516,12.8833068548874,14.220277252478,15.6182127413613,17.0613119355924,18.534865646313,20.025876132293,21.523348060368,23.0183205485842,24.5037260747903,25.9741549445905,27.4255853728147,28.8551186361554,30.260741207138,31.6411230621422,32.9954534021426,34.3233106348402,35.6245616272035,36.8992848095471,38.1477121227514,39.3701855219406,40.5671245574743,41.7390022771583,42.8863273632961,44.00963090097,45.1094565920277,46.1863535195743,47.2408708312775,48.2735538319826,49.2849411447195,50.2755626555332,51.2459380826198,52.1965759624657,53.1279730080927,54.040613705145,54.9349701076712,55.8115017771528,56.670655834817,57.5128670906109,58.3385582360405,59.1481400717932,59.9420117757741,60.7205611861194,61.4841650968476,62.2331895587257,62.9679901917104,63.6889124862847,64.3962921119281,65.0904552106429,65.7717186947953,66.4403905305004,67.0967700148311,67.7411480518006,68.3738074112201,68.9950229826275,69.6050620240538,70.2041844001852,70.7926428099054,71.3706830161062,71.938544048041,72.4964584225506,73.0446523392325,73.5833458721012,74.1127531581389,74.6330825823522,75.1445369491959,75.6473136503423,76.1416048300944,76.6275975417906,77.1054739034152,77.5754112411617,78.0375822353986,78.4921550553747,78.9392934962725,79.3791571053033,79.8119013082676,80.2376775303825,80.6566333138356,81.0689124272049,81.474654981592,81.8739975299799,82.267073177661,82.6540116737054,83.0349395120242,83.4099800251356,83.779253470379,84.1428771236903,84.5009653578764,84.8536297315062,85.2009790623355,85.5431195084678,85.8801546425274,86.2121855206313,86.5393107595744,86.8616265990443,87.1792269693899,87.4922035565024,87.8006458627448,88.1046412677036,88.4042750851106,88.6996306216225,88.9907892314247,89.277830366609,89.5608316308639,89.8398688316199,90.115016022634,90.3863455584707,90.6539281325088,90.9178328275687,91.1781271559077,91.4348771002151,91.6881471568337,91.9380003717591,92.1844983803404,92.4277014464571,92.6676684934708,92.9044571423065,93.1381237455039,93.3687234199733,93.5963100759967,93.8209364512944,94.0426541407075,94.2615136234461,94.4775642943064,94.6908544878134,94.9014315086211,95.1093416528397,95.3146302403433,95.5173416314826,95.7175192544877,95.9152056314666,96.1104423934257,96.3032703120392,96.4937293093135,96.6818584906613,96.8676961557318,97.0512798190103,97.2326462339337,97.4118314076765,97.5888706170661,97.7637984325468,97.9366487275449,98.1074546990392,98.2762488868887,98.4430631801369
"632","RCP6","GDPlow",3.92,2,0.84,0.8,8.54678836320495,9.38133027533923,10.294020260318,11.2778012584985,12.3241462647204,13.4237744338858,14.5673006061341,15.7457455462232,16.9508793600822,18.1754070778587,19.4130270834426,20.6584005301049,21.9070674311557,23.15533765714,24.400176391646,25.6390958921197,26.8700595520149,28.0914003847602,29.3017536328331,30.5000020836083,31.6852321711528,32.8566988972533,34.0137978180764,35.156042593827,36.2830468785843,37.3945095817838,38.4902027653936,39.5699615876593,40.6336758816553,41.6812830009814,42.712761717354,43.7281269528304,44.7274252102372,45.7107305752544,46.6781412128977,47.6297762757884,48.5657731609447,49.486285087834,50.391478932532,51.2815333062436,52.1566368297608,53.0169866025062,53.8627868262578,54.6942475769039,55.5115837050107,56.3150138484405,57.1047595568918,57.8810445001342,58.6440937668641,59.3941332340607,60.1313890096708,60.8560869325246,61.5684521323117,62.268708630241,62.9570789993196,63.633784050613,64.2990425719625,64.9530710868803,65.5960836510563,66.22829167668,66.8499037767457,67.4611256382049,68.0621599107544,68.6532061165413,69.2344605755871,69.80611634431,70.3683631757356,70.9213874754853,71.4653722890319,72.000497284655,72.5269387440162,73.0448695765637,73.5544593203442,74.0558741646349,74.5492769704154,75.0348272921702,75.5126814239751,75.9829924168467,76.4459101309697,76.9015812699174,77.3501494265655,77.7917551302866,78.2265358909809,78.6546262528775,79.0761578429152,79.4912594188217,79.9000569273786,80.3026735532722,80.6992297685936,81.0898433950193,81.4746296482736,81.8537011959147,82.2271682098403,82.5951384169287,82.9577171527189,83.3150074127021,83.6671099046223,84.0141230994793,84.35614327761,84.693264582886,85.0255790708512,85.3531767512326,85.6761456433511,85.9945718143512,86.3085394314721,86.6181308006559,86.9234264161935,87.224504997985,87.5214435381137,87.8143173386555,88.1032000541861,88.388163731294,88.6692788451738,88.9466143367479,89.2202376553225,89.4902147873425,89.7566102960938,90.0194873530205,90.2789077761201,90.5349320551338,90.7876193919589,91.0370277244359,91.2832137631265,91.5262330146517,91.7661398158067,92.0029873593174,92.2368277227698,92.467711892128,92.6956897923325,92.9208103102433,93.143121319634,93.3626697060145,93.5795013895986,93.7936613474923,94.0051936397451,94.2141414265924,94.4205469926291,94.6244517650935,94.8258963384258,95.0249204887902,95.2215631954512,95.4158626604796,95.6078563264159,95.7975808924564,95.9850723326026,96.1703659146555
"633","RCP6","GDPlow",3.92,3,0.84,0.8,6.52834595828524,6.96695961495788,7.44925882261753,7.97428763342445,8.54040126047416,9.14544503750957,9.7869417260648,10.4622612410728,11.1687563839186,11.9038584038474,12.6651343834563,13.450313389313,14.2572902065001,15.0841151093545,15.9289765568968,16.7901817431856,17.6661380922931,18.5553373585466,19.4563429380663,20.3677803818182,21.2883307277478,22.2167261443488,23.1517473285588,24.0922221724684,25.0370252786025,25.9850779769329,26.9353486137991,27.8868529078444,28.8386542600873,29.7898639305218,30.7396410354265,31.6871923400031,32.6317718463934,33.5726801705788,34.5092637373196,35.4409137974674,36.3670652960759,37.2871956141448,38.2008231940042,39.1075060879817,40.0068404305144,40.8984588658187,41.7820289363393,42.657251461255,43.5238588982368,44.38161372115,45.2303068033237,46.069755836008,46.8998037689659,47.7203172919487,48.5311853622938,49.3323177709002,50.1236437676271,50.9051107307883,51.6766828944141,52.4383401284019,53.1900767766316,53.9319005475254,54.6638314603884,55.385900849594,56.0981504162856,56.8006313341902,57.4934034144236,58.1765343047669,58.850098750251,59.5141778922965,60.1688586146521,60.8142329304019,61.4503974121394,62.0774526574974,62.6955027916506,63.3046550095861,63.90501914779,64.4967072812589,65.0798333645173,65.6545128868542,66.2208625638238,66.7790000433752,67.3290436470063,67.8711121242023,68.4053244280896,68.9317995155598,69.450656159953,69.9620127831216,70.4659872999253,70.962696983186,71.4522583353952,71.9347869788036,72.4103975522558,72.8792036214119,73.3413176012071,73.7968506826838,74.2459127697585,74.6886124272456,75.125056833386,75.5553517393727,75.9796014343497,76.3979087178566,76.8103748768918,77.2170996678549,77.6181812998929,78.0137164289546,78.4038001482435,78.7885259857112,79.1679859062427,79.5422703103455,79.9114680435927,80.2756664006834,80.6349511369503,80.9894064784941,81.339115134508,81.6841583131671,82.024615736415,82.3605656551166,82.6920848692387,83.0192487438582,83.3421312303363,83.6608048857799,83.9753408916548,84.2858090761405,84.5922779360917,84.8948146567613,85.1934851339061,85.4883539970974,85.7794846293224,86.0669391903104,86.3507786389177,86.6310627544801,86.9078501585301,87.1811983367864,87.4511636608127,87.7178014109705,87.9811657930155,88.241309965995,88.4982860563262,88.7521451838297,89.002937478284,89.2507121027366,89.4955172686462,89.7374002611079,89.9764074529253,90.2125843272175,90.4459754922786,90.6766247038487,90.9045748804773,91.1298681203709
"634","RCP6","GDPref",3.92,1.5,0.84,0.8,6.24162320512459,6.71733756940713,7.2618804106344,7.87774437506064,8.56561819568506,9.32433591131879,10.1509962468909,11.0412235423967,11.9895202430143,12.9896538882598,14.0350278730914,15.1190000435886,16.2351305444832,17.3773554605315,18.5400932858025,19.7182967986956,20.9074643812292,22.1036238015577,23.3032991268703,24.5034687423823,25.701520067061,26.895204506242,28.0825947781284,29.2620457036686,30.4321588786861,31.5917512625287,32.7398275083889,33.8755556779128,34.9982460469632,36.1073326125211,37.2023569813609,38.2829543508551,39.3488412856113,40.3998050884992,41.4356945190654,42.4564117208432,43.461905165669,44.4521634955081,45.4272101499284,46.387098662724,47.3319085546536,48.261741724729,49.1767193059659,50.0769788966146,50.9626721253309,51.8339625344062,52.6910237031631,53.5340375964079,54.3631931232579,55.1786848572026,55.9807119232782,56.7694770044923,57.5451854678319,58.3080446101039,59.058262969902,59.7960497501894,60.5216142783814,61.2351655623008,61.9369118849563,62.6270604421955,63.3058170480969,63.9733858624649,64.6299691521974,65.2757670947884,65.9109776016367,66.5357961686294,67.1504157497523,67.7550266490945,68.3498164331179,68.9349698540123,69.5106687908903,70.0770922039953,70.6344160988873,71.1828134981927,71.7224544318222,72.2535059187776,72.7761319754999,73.2904936111303,73.7967488468448,74.2950527273882,74.7855573414506,75.2684118399816,75.7437624762828,76.2117526278021,76.6725228261643,77.1262107999138,77.5729515083885,78.0128771776467,78.4461173455893,78.8727988990891,79.2930461193652,79.7069807234569,80.1147219090379,80.5163863962271,80.9120884742329,81.301940045823,81.6860506696752,82.0645276100895,82.4374758743182,82.8049982632905,83.1671954112698,83.5241658350833,83.8760059703485,84.2228102175451,84.564670990345,84.901678744319,85.2339220328161,85.5614875368487,85.8844601103753,86.2029228212968,86.5169569856198,86.8266422086252,87.1320564221428,87.4332759229462,87.730375406013,88.0234280020679,88.3125053125884,88.5976774448542,88.879013041205,89.1565793189431,89.4304420941558,89.7006658214932,89.967313620233,90.2304473048984,90.4901274165686,90.7464132500516,90.9993628825085,91.2490332022488,91.4954799334062,91.7387576664437,91.9789198783496,92.2160189634945,92.4501062547215,92.6812320474463,92.9094456261263,93.1347952833125,93.3573283443997,93.5770911903765,93.7941292776838,94.0084871566381,94.2202084987798,94.4293361085415,94.6359119501733,94.8399771606511,95.0415720709591,95.2407362259957
"635","RCP6","GDPref",3.92,2,0.84,0.8,5.71586374113596,6.06088065589243,6.45314169592245,6.89511952764102,7.38836941663084,7.93345137516534,8.52993424403207,9.17647490985371,9.87095444651339,10.6106470199209,11.3923974091538,12.2127875846006,13.0682796124244,13.9553290583627,14.8704685811724,15.8103649282478,16.7718543071292,17.7519613825473,18.7479066774311,19.7571062474861,20.7771665254724,21.805876406025,22.8411979123332,23.8812563008428,24.9243301285533,25.9688415421182,27.0133469531906,28.0565281368024,29.0971837986053,30.1342215888804,31.1666505514037,32.1935740043168,33.2141828231839,34.2277491174096,35.2336202822695,36.2312134136241,37.2200100705424,38.1995513656304,39.1694333783039,40.1293028679305,41.0788532761309,42.0178209912682,42.9459818894466,43.8631481000173,44.7691650060258,45.6639084596111,46.5472821973682,47.4192154385022,48.2796606685971,49.128591576088,49.9660011486749,50.7918999064327,51.6063142734666,52.4092850688585,53.2008661142171,53.9811229423501,54.7501316152195,55.5079776226114,56.254754875138,56.990564771124,57.7155153394064,58.4297204504593,59.1332990902487,59.8263746898124,60.5090745203044,61.1815291221512,61.8438717938023,62.4962381191507,63.1387655366734,63.77159293982,64.3948603224124,65.0087084484551,65.6132785508525,66.2087120604551,66.795150360148,67.3727345621094,67.9416053020809,68.5019025605538,69.0537654987168,69.597332308647,70.1327400841493,70.6601247036428,71.1796207224924,71.6913612866922,72.1954780477815,72.6921010917937,73.1813588815734,73.6633782029437,74.1382841152048,74.6061999232811,75.067247135809,75.5215454490382,75.9692127243154,76.4103649709817,76.8451163396356,77.2735791191584,77.6958637299415,78.1120787258225,78.522330802442,78.9267248015085,79.3253637220471,79.7183487319981,80.1057791827543,80.4877526262204,80.8643648287928,81.2357097956137,81.6018797853102,81.9629653360755,82.3190552844066,82.6702367903912,83.016595359285,83.3582148689958,83.6951775897894,84.0275642154381,84.3554538846569,84.6789242073227,84.9980512918373,85.3129097691735,85.623572821137,85.9301122036224,86.2325982736474,86.5311000170587,86.8256850697909,87.116419749307,87.403369074031,87.6865967925452,87.9661654056616,88.2421361916567,88.5145692341029,88.7835234390955,89.0490565640579,89.3112252397303,89.5700849922928,89.8256902654145,90.0780944444417,90.3273498785751,90.5735078985551,90.81661884139,91.0567320708229,91.2938959953351,91.5281580903757,91.7595649184415,91.9881621440078,92.2139945588521,92.4371060950594,92.657539845775
"636","RCP6","GDPref",3.92,3,0.84,0.8,5.1611950043765,5.36988434378012,5.60097210354696,5.8555322089134,6.13442184439912,6.43827291560934,6.76749875847631,7.12231310210388,7.50275676103188,7.90872714961086,8.34000637168635,8.79628499054108,9.27718010240996,9.78224765766963,10.3109898910536,10.8628591778157,11.4372596856264,12.0335480388849,12.6510338996105,13.2889810577709,13.946609335953,14.6230974034902,15.3175864439776,16.0291845319416,16.7569715363038,17.5000043647894,18.2573223637905,19.0279527294286,19.8109157945578,20.6052301044662,21.4099171982449,22.2240060587303,23.0465371853445,23.8765662876267,24.7131675835228,25.5554367111714,26.4024932646899,27.2534829678593,28.1075794997197,28.9639860028743,29.8219362830429,30.6806957284971,31.5395619773632,32.3978653421608,33.2549690185816,34.1102691116327,34.9631944711668,35.813206390062,36.6597981543428,37.5024944796336,38.3408508428468,39.1744527288509,40.0029147997439,40.8258800041368,41.6430186389377,42.4540273727202,43.2586282347454,44.0565675956499,44.8476151238055,45.6315627463959,46.4082236091575,47.1774310395211,47.9390375315612,48.6929137349351,49.4389474741349,50.177042786068,50.9071189837618,51.6291097445007,52.3429622377582,53.0486362676866,53.7461034610633,54.4353464803987,55.116358270556,55.7891413382276,56.4537070644728,57.110075047556,57.7582724806696,58.398333556867,59.0302989067725,59.6542150696136,60.2701339842349,60.8781125169532,61.4782120115656,62.0704978690622,62.6550391478505,63.2319081929084,63.8011802844388,64.3629333134264,64.9172474697367,65.4642049617053,66.00388974477,66.536387273152,67.0617842708759,67.5801685140563,68.0916286305384,68.5962539179235,69.0941341690104,69.5853595139714,70.0700202774399,70.5482068397454,71.0200095157598,71.4855184419241,71.9448234704319,72.398014075951,72.8451792688063,73.2864075159897,73.7217866711412,74.151403906936,74.5753456613967,74.9936975824952,75.4065444829247,75.8139702984319,76.2160580519534,76.6128898189525,77.0045467025385,77.3911088083795,77.7726552227967,78.149263995452,78.5210121268107,78.8879755550704,79.2502291469881,79.6078466915778,79.9609008953523,80.3094633806915,80.6536046840942,80.9933942566159,81.3289004681231,81.6601906103419,81.9873309006609,82.3103864905494,82.6294214702516,82.9444988794165,83.2556807151974,83.5630279413778,83.866600499253,84.1664573179018,84.4626563282657,84.7552544723054,85.044307715371,85.329871060926,85.6119985624167,85.8907433357454,86.1661575755292,86.4382925632189,86.7071986877816,86.9729254538824
"637","RCP6","GDPhigh",3.92,1.5,0.84,0.8,4.91472528855635,5.10939945297575,5.33200656721989,5.58579742107218,5.87396211873945,6.19949662775711,6.56506727832642,6.97288678587654,7.42461442508213,7.92128971770327,8.46330412242631,9.05041008233461,9.68176234362476,10.3559836268934,11.0712456775927,11.8253571722797,12.61585142426,13.4400687815276,14.2952304779846,15.1785023432279,16.0870479839887,17.0180718269107,17.9688529241122,18.9367706040819,19.9193231450325,20.9141405608156,21.9189925652166,22.9317925855518,23.9505986580732,24.9736118630352,25.9991728780548,27.0257571595738,28.0519691114862,29.0765355990132,30.0982990625772,31.1162104419495,32.1293220722375,33.1367806785557,34.1378205676439,35.1317570745338,36.1179803200152,37.0959492985469,38.0651863121887,39.0252717662129,39.9758393167714,40.9165713516885,41.8471948056034,42.7674773050489,43.6772235914828,44.5762722286445,45.4644925891688,46.3417820632575,47.2080635098245,48.0632829071629,48.9074072023937,49.7404223415921,50.5623314591157,51.3731532171341,52.1729202944996,52.9616779845988,53.7394829240862,54.506401931297,55.262510925628,56.0078939518636,56.7426422859533,57.466853609847,58.1806312557992,58.8840835293523,59.5773230610917,60.260466245784,60.933632709819,61.5969448289647,62.2505272823363,62.8945066611293,63.5290110915253,64.1541699078203,64.7701133360795,65.3769722307153,65.9748778087453,66.5639614284019,67.1443543761425,67.7161876796327,68.2795919350722,68.8346971553253,69.3816326305446,69.9205267974931,70.4515071391481,70.9747000707297,71.4902308598492,71.9982235439938,72.4988008601421,72.9920841838709,73.4781934744263,73.957247231305,74.4293624475682,74.8946545824951,75.3532375298449,75.8052235958144,76.2507234771171,76.6898462507043,77.1226993584533,77.5493886010312,77.9700181393036,78.3846904837264,78.793506504499,79.1965654293629,79.5939648538369,79.9858007446287,80.3721674567578,80.7531577362523,81.1288627399422,81.4993720469316,81.8647736715642,82.225154085042,82.5805982300199,82.9311895348744,83.2770099392494,83.6181399083566,83.954658455206,84.2866431584136,84.6141701865934,84.9373143150344,85.2561489481947,85.5707461435905,85.8811766297937,86.1875098283266,86.4898138791219,86.7881556530999,87.0826007861042,87.3732136879912,87.6600575730211,87.9431944769849,88.2226852779401,88.4985897180216,88.7709664254208,89.0398729327621,89.305365697832,89.5675001237579,89.8263305823018,90.0819104263667,90.3342920149336,90.5835267291884,90.8296649959595,91.0727563012266,91.3128492063835,91.5499913752015
"638","RCP6","GDPhigh",3.92,2,0.84,0.8,4.77949312355148,4.93813199045981,5.11619643055485,5.31564430320864,5.53842867876756,5.7864425242214,6.06146123477499,6.36508759607116,6.69870360860086,7.06343269484181,7.4601143960747,7.88929210050173,8.35121290858163,8.84583774526028,9.37285932561129,9.93172550124816,10.5216657996011,11.1417193614635,11.790762979938,12.4675383095409,13.1706776779817,13.8987281542196,14.6501736677245,15.423455107036,16.2169883617148,17.0291803410345,17.8584430097018,18.7032055396179,19.5619246508577,20.4330932922451,21.315247759835,22.206973406365,23.106909082974,24.0137504470237,24.9262522728758,25.8432299109558,26.7635599870986,27.6861804939118,28.6100903392428,29.5343484707026,30.4580726401513,31.3804378889396,32.3006748106635,33.2180676532272,34.1319522844325,35.0417140906374,35.9467858151648,36.8466453730195,37.7408136680015,38.6288524249267,39.5103620508423,40.3849795441036,41.2523764541295,42.1122568983847,42.9643556541278,43.8084363036579,44.644289469765,45.4717311106629,46.2906008966979,47.1007606599246,47.9020929136898,48.6944994485003,49.4778999979648,50.252230978491,51.0174442857875,51.7735061651415,52.5203961461117,53.2581060279729,53.9866389382589,54.7060084298786,55.4162376461407,56.1173585271125,56.8094110735314,57.4924426458343,58.1665073163525,58.8316652593791,59.4879821784359,60.1355287790943,60.7743802643816,61.404615878186,62.026318465302,62.6395740771197,63.2444715867684,63.8411023518418,64.4295598827686,65.0099395472871,65.5823382884458,66.1468543709443,66.7035871418736,67.2526368095303,67.7941042405234,68.3280907719502,68.8546980434166,69.3740278330535,69.8861819158822,70.3912619284405,70.8893692491084,71.3806048845154,71.8650693714401,72.3428626803091,72.8140841367027,73.2788323411868,73.7372051039032,74.1892993830313,74.6352112289662,75.0750357356239,75.5088669996627,75.9367980778361,76.35892095476,76.7753265184149,77.1861045277934,77.5913435975714,77.9911311772971,78.3855535364325,78.7746957540175,79.158641710874,79.5374740779222,79.9112743172433,80.2801226786376,80.6440981967085,81.0032786966566,81.3577407921233,81.7075598955844,82.0528102185534,82.393564783665,82.729895427892,83.0618728165551,83.3895664495509,83.713044672905,84.0323746929833,84.3476225825782,84.6588533025467,84.9661307041491,85.2695175509675,85.5690755318095,85.8648652688309,86.1569463382324,86.4453772833437,86.7302156297197,87.0115178969371,87.2893396182793,87.5637353522855,87.8347587028124,88.1024623272993,88.3668979568604,88.6281164118609
